steps,values
1.677312000000000000e+06,1.336000000000000000e+03
1.679360000000000000e+06,1.336000000000000000e+03
1.681408000000000000e+06,1.336000000000000000e+03
1.683456000000000000e+06,1.336000000000000000e+03
1.685504000000000000e+06,1.336000000000000000e+03
1.687552000000000000e+06,1.337000000000000000e+03
1.689600000000000000e+06,1.338000000000000000e+03
1.691648000000000000e+06,1.338000000000000000e+03
1.693696000000000000e+06,1.338000000000000000e+03
1.695744000000000000e+06,1.339000000000000000e+03
1.697792000000000000e+06,1.340000000000000000e+03
1.699840000000000000e+06,1.339000000000000000e+03
1.701888000000000000e+06,1.340000000000000000e+03
1.703936000000000000e+06,1.340000000000000000e+03
1.705984000000000000e+06,1.341000000000000000e+03
1.708032000000000000e+06,1.340000000000000000e+03
1.710080000000000000e+06,1.340000000000000000e+03
1.712128000000000000e+06,1.341000000000000000e+03
1.714176000000000000e+06,1.341000000000000000e+03
1.716224000000000000e+06,1.342000000000000000e+03
1.718272000000000000e+06,1.342000000000000000e+03
1.720320000000000000e+06,1.342000000000000000e+03
1.722368000000000000e+06,1.342000000000000000e+03
1.724416000000000000e+06,1.342000000000000000e+03
1.726464000000000000e+06,1.342000000000000000e+03
1.728512000000000000e+06,1.342000000000000000e+03
1.730560000000000000e+06,1.342000000000000000e+03
1.732608000000000000e+06,1.342000000000000000e+03
1.734656000000000000e+06,1.343000000000000000e+03
1.736704000000000000e+06,1.343000000000000000e+03
1.738752000000000000e+06,1.343000000000000000e+03
1.740800000000000000e+06,1.343000000000000000e+03
1.742848000000000000e+06,1.343000000000000000e+03
1.744896000000000000e+06,1.344000000000000000e+03
1.746944000000000000e+06,1.344000000000000000e+03
1.748992000000000000e+06,1.344000000000000000e+03
1.751040000000000000e+06,1.345000000000000000e+03
1.753088000000000000e+06,1.345000000000000000e+03
1.755136000000000000e+06,1.344000000000000000e+03
1.757184000000000000e+06,1.345000000000000000e+03
1.759232000000000000e+06,1.346000000000000000e+03
1.761280000000000000e+06,1.346000000000000000e+03
1.763328000000000000e+06,1.346000000000000000e+03
1.765376000000000000e+06,1.346000000000000000e+03
1.767424000000000000e+06,1.346000000000000000e+03
1.769472000000000000e+06,1.347000000000000000e+03
1.771520000000000000e+06,1.347000000000000000e+03
1.773568000000000000e+06,1.347000000000000000e+03
1.775616000000000000e+06,1.344000000000000000e+03
1.777664000000000000e+06,1.343000000000000000e+03
1.779712000000000000e+06,1.343000000000000000e+03
1.781760000000000000e+06,1.343000000000000000e+03
1.783808000000000000e+06,1.343000000000000000e+03
1.785856000000000000e+06,1.343000000000000000e+03
1.787904000000000000e+06,1.343000000000000000e+03
1.789952000000000000e+06,1.343000000000000000e+03
1.792000000000000000e+06,1.343000000000000000e+03
1.794048000000000000e+06,1.343000000000000000e+03
1.796096000000000000e+06,1.343000000000000000e+03
1.798144000000000000e+06,1.343000000000000000e+03
1.800192000000000000e+06,1.344000000000000000e+03
1.802240000000000000e+06,1.343000000000000000e+03
1.804288000000000000e+06,1.344000000000000000e+03
1.806336000000000000e+06,1.344000000000000000e+03
1.808384000000000000e+06,1.343000000000000000e+03
1.810432000000000000e+06,1.344000000000000000e+03
1.812480000000000000e+06,1.344000000000000000e+03
1.814528000000000000e+06,1.344000000000000000e+03
1.816576000000000000e+06,1.344000000000000000e+03
1.818624000000000000e+06,1.344000000000000000e+03
1.820672000000000000e+06,1.345000000000000000e+03
1.822720000000000000e+06,1.345000000000000000e+03
1.824768000000000000e+06,1.345000000000000000e+03
1.826816000000000000e+06,1.345000000000000000e+03
1.828864000000000000e+06,1.346000000000000000e+03
1.830912000000000000e+06,1.346000000000000000e+03
1.832960000000000000e+06,1.346000000000000000e+03
1.835008000000000000e+06,1.346000000000000000e+03
1.837056000000000000e+06,1.346000000000000000e+03
1.839104000000000000e+06,1.347000000000000000e+03
1.841152000000000000e+06,1.347000000000000000e+03
1.843200000000000000e+06,1.347000000000000000e+03
1.845248000000000000e+06,1.347000000000000000e+03
1.847296000000000000e+06,1.348000000000000000e+03
1.849344000000000000e+06,1.348000000000000000e+03
1.851392000000000000e+06,1.347000000000000000e+03
1.853440000000000000e+06,1.347000000000000000e+03
1.855488000000000000e+06,1.347000000000000000e+03
1.857536000000000000e+06,1.347000000000000000e+03
1.859584000000000000e+06,1.347000000000000000e+03
1.861632000000000000e+06,1.348000000000000000e+03
1.863680000000000000e+06,1.347000000000000000e+03
1.865728000000000000e+06,1.348000000000000000e+03
1.867776000000000000e+06,1.348000000000000000e+03
1.869824000000000000e+06,1.348000000000000000e+03
1.871872000000000000e+06,1.348000000000000000e+03
1.873920000000000000e+06,1.348000000000000000e+03
1.875968000000000000e+06,1.349000000000000000e+03
1.878016000000000000e+06,1.349000000000000000e+03
1.880064000000000000e+06,1.349000000000000000e+03
1.882112000000000000e+06,1.350000000000000000e+03
1.884160000000000000e+06,1.350000000000000000e+03
1.886208000000000000e+06,1.350000000000000000e+03
1.888256000000000000e+06,1.350000000000000000e+03
1.890304000000000000e+06,1.350000000000000000e+03
1.892352000000000000e+06,1.350000000000000000e+03
1.894400000000000000e+06,1.350000000000000000e+03
1.896448000000000000e+06,1.349000000000000000e+03
1.898496000000000000e+06,1.349000000000000000e+03
1.900544000000000000e+06,1.349000000000000000e+03
1.902592000000000000e+06,1.349000000000000000e+03
1.904640000000000000e+06,1.349000000000000000e+03
1.906688000000000000e+06,1.349000000000000000e+03
1.908736000000000000e+06,1.349000000000000000e+03
1.910784000000000000e+06,1.350000000000000000e+03
1.912832000000000000e+06,1.350000000000000000e+03
1.914880000000000000e+06,1.350000000000000000e+03
1.916928000000000000e+06,1.350000000000000000e+03
1.918976000000000000e+06,1.350000000000000000e+03
1.921024000000000000e+06,1.351000000000000000e+03
1.923072000000000000e+06,1.351000000000000000e+03
1.925120000000000000e+06,1.351000000000000000e+03
1.927168000000000000e+06,1.351000000000000000e+03
1.929216000000000000e+06,1.352000000000000000e+03
1.931264000000000000e+06,1.352000000000000000e+03
1.933312000000000000e+06,1.352000000000000000e+03
1.935360000000000000e+06,1.352000000000000000e+03
1.937408000000000000e+06,1.352000000000000000e+03
1.939456000000000000e+06,1.353000000000000000e+03
1.941504000000000000e+06,1.353000000000000000e+03
1.943552000000000000e+06,1.353000000000000000e+03
1.945600000000000000e+06,1.353000000000000000e+03
1.947648000000000000e+06,1.354000000000000000e+03
1.949696000000000000e+06,1.353000000000000000e+03
1.951744000000000000e+06,1.353000000000000000e+03
1.953792000000000000e+06,1.353000000000000000e+03
1.955840000000000000e+06,1.353000000000000000e+03
1.957888000000000000e+06,1.353000000000000000e+03
1.959936000000000000e+06,1.354000000000000000e+03
1.961984000000000000e+06,1.354000000000000000e+03
1.964032000000000000e+06,1.354000000000000000e+03
1.966080000000000000e+06,1.354000000000000000e+03
1.968128000000000000e+06,1.355000000000000000e+03
1.970176000000000000e+06,1.354000000000000000e+03
1.972224000000000000e+06,1.355000000000000000e+03
1.974272000000000000e+06,1.355000000000000000e+03
1.976320000000000000e+06,1.355000000000000000e+03
1.978368000000000000e+06,1.355000000000000000e+03
1.980416000000000000e+06,1.355000000000000000e+03
1.982464000000000000e+06,1.355000000000000000e+03
1.984512000000000000e+06,1.354000000000000000e+03
1.986560000000000000e+06,1.354000000000000000e+03
1.988608000000000000e+06,1.354000000000000000e+03
1.990656000000000000e+06,1.354000000000000000e+03
1.992704000000000000e+06,1.354000000000000000e+03
1.994752000000000000e+06,1.354000000000000000e+03
1.996800000000000000e+06,1.355000000000000000e+03
1.998848000000000000e+06,1.355000000000000000e+03
2.000896000000000000e+06,1.355000000000000000e+03
2.002944000000000000e+06,1.355000000000000000e+03
2.004992000000000000e+06,1.355000000000000000e+03
2.007040000000000000e+06,1.355000000000000000e+03
2.009088000000000000e+06,1.355000000000000000e+03
2.011136000000000000e+06,1.355000000000000000e+03
2.013184000000000000e+06,1.356000000000000000e+03
2.015232000000000000e+06,1.356000000000000000e+03
2.017280000000000000e+06,1.356000000000000000e+03
2.019328000000000000e+06,1.356000000000000000e+03
2.021376000000000000e+06,1.356000000000000000e+03
2.023424000000000000e+06,1.356000000000000000e+03
2.025472000000000000e+06,1.357000000000000000e+03
2.027520000000000000e+06,1.356000000000000000e+03
2.029568000000000000e+06,1.356000000000000000e+03
2.031616000000000000e+06,1.356000000000000000e+03
2.033664000000000000e+06,1.357000000000000000e+03
2.035712000000000000e+06,1.356000000000000000e+03
2.037760000000000000e+06,1.356000000000000000e+03
2.039808000000000000e+06,1.357000000000000000e+03
2.041856000000000000e+06,1.357000000000000000e+03
2.043904000000000000e+06,1.357000000000000000e+03
2.045952000000000000e+06,1.357000000000000000e+03
2.048000000000000000e+06,1.357000000000000000e+03
2.050048000000000000e+06,1.357000000000000000e+03
2.052096000000000000e+06,1.358000000000000000e+03
2.054144000000000000e+06,1.357000000000000000e+03
2.056192000000000000e+06,1.358000000000000000e+03
2.058240000000000000e+06,1.357000000000000000e+03
2.060288000000000000e+06,1.357000000000000000e+03
2.062336000000000000e+06,1.357000000000000000e+03
2.064384000000000000e+06,1.358000000000000000e+03
2.066432000000000000e+06,1.358000000000000000e+03
2.068480000000000000e+06,1.358000000000000000e+03
2.070528000000000000e+06,1.357000000000000000e+03
2.072576000000000000e+06,1.357000000000000000e+03
2.074624000000000000e+06,1.357000000000000000e+03
2.076672000000000000e+06,1.357000000000000000e+03
2.078720000000000000e+06,1.357000000000000000e+03
2.080768000000000000e+06,1.357000000000000000e+03
2.082816000000000000e+06,1.357000000000000000e+03
2.084864000000000000e+06,1.357000000000000000e+03
2.086912000000000000e+06,1.357000000000000000e+03
2.088960000000000000e+06,1.357000000000000000e+03
2.091008000000000000e+06,1.357000000000000000e+03
2.093056000000000000e+06,1.357000000000000000e+03
2.095104000000000000e+06,1.357000000000000000e+03
2.097152000000000000e+06,1.357000000000000000e+03
2.099200000000000000e+06,1.357000000000000000e+03
2.101248000000000000e+06,1.357000000000000000e+03
2.103296000000000000e+06,1.357000000000000000e+03
2.105344000000000000e+06,1.357000000000000000e+03
2.107392000000000000e+06,1.357000000000000000e+03
2.109440000000000000e+06,1.357000000000000000e+03
2.111488000000000000e+06,1.357000000000000000e+03
2.113536000000000000e+06,1.357000000000000000e+03
2.115584000000000000e+06,1.357000000000000000e+03
2.117632000000000000e+06,1.357000000000000000e+03
2.119680000000000000e+06,1.357000000000000000e+03
2.121728000000000000e+06,1.357000000000000000e+03
2.123776000000000000e+06,1.357000000000000000e+03
2.125824000000000000e+06,1.357000000000000000e+03
2.127872000000000000e+06,1.357000000000000000e+03
2.129920000000000000e+06,1.357000000000000000e+03
2.131968000000000000e+06,1.357000000000000000e+03
2.134016000000000000e+06,1.357000000000000000e+03
2.136064000000000000e+06,1.357000000000000000e+03
2.138112000000000000e+06,1.357000000000000000e+03
2.140160000000000000e+06,1.357000000000000000e+03
2.142208000000000000e+06,1.357000000000000000e+03
2.144256000000000000e+06,1.357000000000000000e+03
2.146304000000000000e+06,1.357000000000000000e+03
2.148352000000000000e+06,1.357000000000000000e+03
2.150400000000000000e+06,1.356000000000000000e+03
2.152448000000000000e+06,1.356000000000000000e+03
2.154496000000000000e+06,1.356000000000000000e+03
2.156544000000000000e+06,1.356000000000000000e+03
2.158592000000000000e+06,1.356000000000000000e+03
2.160640000000000000e+06,8.270000000000000000e+02
2.162688000000000000e+06,8.280000000000000000e+02
2.164736000000000000e+06,8.290000000000000000e+02
2.166784000000000000e+06,8.300000000000000000e+02
2.168832000000000000e+06,8.310000000000000000e+02
2.170880000000000000e+06,8.320000000000000000e+02
2.172928000000000000e+06,8.330000000000000000e+02
2.174976000000000000e+06,8.340000000000000000e+02
2.177024000000000000e+06,8.350000000000000000e+02
2.179072000000000000e+06,8.360000000000000000e+02
2.181120000000000000e+06,8.370000000000000000e+02
2.183168000000000000e+06,8.380000000000000000e+02
2.185216000000000000e+06,8.390000000000000000e+02
2.187264000000000000e+06,8.400000000000000000e+02
2.189312000000000000e+06,8.400000000000000000e+02
2.191360000000000000e+06,8.410000000000000000e+02
2.193408000000000000e+06,8.420000000000000000e+02
2.195456000000000000e+06,8.430000000000000000e+02
2.197504000000000000e+06,8.440000000000000000e+02
2.199552000000000000e+06,8.450000000000000000e+02
2.201600000000000000e+06,8.460000000000000000e+02
2.203648000000000000e+06,8.470000000000000000e+02
2.205696000000000000e+06,8.480000000000000000e+02
2.207744000000000000e+06,8.490000000000000000e+02
2.209792000000000000e+06,8.490000000000000000e+02
2.211840000000000000e+06,8.500000000000000000e+02
2.213888000000000000e+06,8.510000000000000000e+02
2.215936000000000000e+06,8.520000000000000000e+02
2.217984000000000000e+06,8.530000000000000000e+02
2.220032000000000000e+06,8.540000000000000000e+02
2.222080000000000000e+06,8.550000000000000000e+02
2.224128000000000000e+06,8.560000000000000000e+02
2.226176000000000000e+06,8.560000000000000000e+02
2.228224000000000000e+06,8.570000000000000000e+02
2.230272000000000000e+06,8.580000000000000000e+02
2.232320000000000000e+06,8.590000000000000000e+02
2.234368000000000000e+06,8.600000000000000000e+02
2.236416000000000000e+06,8.610000000000000000e+02
2.238464000000000000e+06,8.620000000000000000e+02
2.240512000000000000e+06,8.620000000000000000e+02
2.242560000000000000e+06,8.630000000000000000e+02
2.244608000000000000e+06,8.640000000000000000e+02
2.246656000000000000e+06,4.980000000000000000e+02
2.248704000000000000e+06,4.990000000000000000e+02
2.250752000000000000e+06,5.000000000000000000e+02
2.252800000000000000e+06,5.010000000000000000e+02
2.254848000000000000e+06,5.010000000000000000e+02
2.256896000000000000e+06,5.020000000000000000e+02
2.258944000000000000e+06,5.030000000000000000e+02
2.260992000000000000e+06,5.040000000000000000e+02
2.263040000000000000e+06,5.050000000000000000e+02
2.265088000000000000e+06,5.060000000000000000e+02
2.267136000000000000e+06,5.060000000000000000e+02
2.269184000000000000e+06,5.070000000000000000e+02
2.271232000000000000e+06,5.080000000000000000e+02
2.273280000000000000e+06,5.090000000000000000e+02
2.275328000000000000e+06,5.100000000000000000e+02
2.277376000000000000e+06,5.110000000000000000e+02
2.279424000000000000e+06,5.110000000000000000e+02
2.281472000000000000e+06,5.120000000000000000e+02
2.283520000000000000e+06,5.130000000000000000e+02
2.285568000000000000e+06,5.140000000000000000e+02
2.287616000000000000e+06,5.150000000000000000e+02
2.289664000000000000e+06,5.150000000000000000e+02
2.291712000000000000e+06,5.160000000000000000e+02
2.293760000000000000e+06,5.170000000000000000e+02
2.295808000000000000e+06,5.180000000000000000e+02
2.297856000000000000e+06,5.190000000000000000e+02
2.299904000000000000e+06,5.200000000000000000e+02
2.301952000000000000e+06,5.200000000000000000e+02
2.304000000000000000e+06,5.210000000000000000e+02
2.306048000000000000e+06,5.220000000000000000e+02
2.308096000000000000e+06,5.230000000000000000e+02
2.310144000000000000e+06,5.240000000000000000e+02
2.312192000000000000e+06,5.240000000000000000e+02
2.314240000000000000e+06,5.250000000000000000e+02
2.316288000000000000e+06,5.260000000000000000e+02
2.318336000000000000e+06,5.270000000000000000e+02
2.320384000000000000e+06,5.280000000000000000e+02
2.322432000000000000e+06,5.290000000000000000e+02
2.324480000000000000e+06,5.290000000000000000e+02
2.326528000000000000e+06,5.300000000000000000e+02
2.328576000000000000e+06,5.310000000000000000e+02
2.330624000000000000e+06,5.320000000000000000e+02
2.332672000000000000e+06,5.320000000000000000e+02
2.334720000000000000e+06,5.330000000000000000e+02
2.336768000000000000e+06,5.340000000000000000e+02
2.338816000000000000e+06,5.350000000000000000e+02
2.340864000000000000e+06,5.360000000000000000e+02
2.342912000000000000e+06,5.360000000000000000e+02
2.344960000000000000e+06,5.370000000000000000e+02
2.347008000000000000e+06,5.380000000000000000e+02
2.349056000000000000e+06,5.390000000000000000e+02
2.351104000000000000e+06,5.390000000000000000e+02
2.353152000000000000e+06,5.400000000000000000e+02
2.355200000000000000e+06,5.410000000000000000e+02
2.357248000000000000e+06,5.420000000000000000e+02
2.359296000000000000e+06,5.430000000000000000e+02
2.361344000000000000e+06,5.430000000000000000e+02
2.363392000000000000e+06,5.440000000000000000e+02
2.365440000000000000e+06,5.450000000000000000e+02
2.367488000000000000e+06,5.460000000000000000e+02
2.369536000000000000e+06,5.460000000000000000e+02
2.371584000000000000e+06,5.470000000000000000e+02
2.373632000000000000e+06,5.480000000000000000e+02
2.375680000000000000e+06,5.490000000000000000e+02
2.377728000000000000e+06,5.490000000000000000e+02
2.379776000000000000e+06,5.500000000000000000e+02
2.381824000000000000e+06,5.510000000000000000e+02
2.383872000000000000e+06,5.520000000000000000e+02
2.385920000000000000e+06,5.520000000000000000e+02
2.387968000000000000e+06,5.530000000000000000e+02
2.390016000000000000e+06,5.540000000000000000e+02
2.392064000000000000e+06,5.550000000000000000e+02
2.394112000000000000e+06,5.550000000000000000e+02
2.396160000000000000e+06,5.560000000000000000e+02
2.398208000000000000e+06,5.570000000000000000e+02
2.400256000000000000e+06,5.580000000000000000e+02
2.402304000000000000e+06,5.580000000000000000e+02
2.404352000000000000e+06,5.590000000000000000e+02
2.406400000000000000e+06,5.600000000000000000e+02
2.408448000000000000e+06,5.610000000000000000e+02
2.410496000000000000e+06,5.610000000000000000e+02
2.412544000000000000e+06,5.620000000000000000e+02
2.414592000000000000e+06,5.630000000000000000e+02
2.416640000000000000e+06,5.630000000000000000e+02
2.418688000000000000e+06,5.640000000000000000e+02
2.420736000000000000e+06,5.650000000000000000e+02
2.422784000000000000e+06,5.660000000000000000e+02
2.424832000000000000e+06,5.660000000000000000e+02
2.426880000000000000e+06,5.670000000000000000e+02
2.428928000000000000e+06,5.680000000000000000e+02
2.430976000000000000e+06,5.680000000000000000e+02
2.433024000000000000e+06,5.690000000000000000e+02
2.435072000000000000e+06,5.700000000000000000e+02
2.437120000000000000e+06,5.710000000000000000e+02
2.439168000000000000e+06,5.710000000000000000e+02
2.441216000000000000e+06,5.720000000000000000e+02
2.443264000000000000e+06,5.730000000000000000e+02
2.445312000000000000e+06,5.730000000000000000e+02
2.447360000000000000e+06,5.740000000000000000e+02
2.449408000000000000e+06,5.750000000000000000e+02
2.451456000000000000e+06,5.750000000000000000e+02
2.453504000000000000e+06,5.760000000000000000e+02
2.455552000000000000e+06,5.770000000000000000e+02
2.457600000000000000e+06,5.780000000000000000e+02
2.459648000000000000e+06,5.780000000000000000e+02
2.461696000000000000e+06,5.790000000000000000e+02
2.463744000000000000e+06,5.800000000000000000e+02
2.465792000000000000e+06,5.800000000000000000e+02
2.467840000000000000e+06,5.810000000000000000e+02
2.469888000000000000e+06,5.820000000000000000e+02
2.471936000000000000e+06,5.820000000000000000e+02
2.473984000000000000e+06,5.830000000000000000e+02
2.476032000000000000e+06,5.840000000000000000e+02
2.478080000000000000e+06,5.840000000000000000e+02
2.480128000000000000e+06,5.850000000000000000e+02
2.482176000000000000e+06,5.860000000000000000e+02
2.484224000000000000e+06,5.860000000000000000e+02
2.486272000000000000e+06,5.870000000000000000e+02
2.488320000000000000e+06,5.880000000000000000e+02
2.490368000000000000e+06,5.890000000000000000e+02
2.492416000000000000e+06,5.890000000000000000e+02
2.494464000000000000e+06,5.900000000000000000e+02
2.496512000000000000e+06,5.910000000000000000e+02
2.498560000000000000e+06,5.910000000000000000e+02
2.500608000000000000e+06,5.920000000000000000e+02
2.502656000000000000e+06,5.930000000000000000e+02
2.504704000000000000e+06,5.930000000000000000e+02
