steps,values
2.160640000000000000e+06,3.274884277343750000e+03
2.162688000000000000e+06,3.268452148437500000e+03
2.164736000000000000e+06,3.272727294921875000e+03
2.166784000000000000e+06,3.277858886718750000e+03
2.168832000000000000e+06,3.271794433593750000e+03
2.170880000000000000e+06,3.281197998046875000e+03
2.172928000000000000e+06,3.269278564453125000e+03
2.174976000000000000e+06,3.275466796875000000e+03
2.177024000000000000e+06,3.282038574218750000e+03
2.179072000000000000e+06,3.283614746093750000e+03
2.181120000000000000e+06,3.286000244140625000e+03
2.183168000000000000e+06,3.283759277343750000e+03
2.185216000000000000e+06,3.295320068359375000e+03
2.187264000000000000e+06,3.295200927734375000e+03
2.189312000000000000e+06,3.301581298828125000e+03
2.191360000000000000e+06,3.300455810546875000e+03
2.193408000000000000e+06,3.302520996093750000e+03
2.195456000000000000e+06,3.294415771484375000e+03
2.197504000000000000e+06,3.299953613281250000e+03
2.199552000000000000e+06,3.300439697265625000e+03
2.201600000000000000e+06,3.304707763671875000e+03
2.203648000000000000e+06,3.310680664062500000e+03
2.205696000000000000e+06,3.318548828125000000e+03
2.207744000000000000e+06,3.321758300781250000e+03
2.209792000000000000e+06,3.323401123046875000e+03
2.211840000000000000e+06,3.322578369140625000e+03
2.213888000000000000e+06,3.325807373046875000e+03
2.215936000000000000e+06,3.330489013671875000e+03
2.217984000000000000e+06,3.330026367187500000e+03
2.220032000000000000e+06,3.335603271484375000e+03
2.222080000000000000e+06,3.336187255859375000e+03
2.224128000000000000e+06,3.344437744140625000e+03
2.226176000000000000e+06,3.343262939453125000e+03
2.228224000000000000e+06,3.351707275390625000e+03
2.230272000000000000e+06,3.360886230468750000e+03
2.232320000000000000e+06,3.357150878906250000e+03
2.234368000000000000e+06,3.361352783203125000e+03
2.236416000000000000e+06,3.362777587890625000e+03
2.238464000000000000e+06,3.361437011718750000e+03
2.240512000000000000e+06,3.363088867187500000e+03
2.242560000000000000e+06,3.372991210937500000e+03
2.244608000000000000e+06,3.372190185546875000e+03
2.246656000000000000e+06,3.378390380859375000e+03
2.248704000000000000e+06,3.375303710937500000e+03
2.250752000000000000e+06,3.378461914062500000e+03
2.252800000000000000e+06,3.379952880859375000e+03
2.254848000000000000e+06,3.383461181640625000e+03
2.256896000000000000e+06,3.385048828125000000e+03
2.258944000000000000e+06,3.389148193359375000e+03
2.260992000000000000e+06,3.387076171875000000e+03
2.263040000000000000e+06,3.388314697265625000e+03
2.265088000000000000e+06,3.387451416015625000e+03
2.267136000000000000e+06,3.382853271484375000e+03
2.269184000000000000e+06,3.376628173828125000e+03
2.271232000000000000e+06,3.378006591796875000e+03
2.273280000000000000e+06,3.375425781250000000e+03
2.275328000000000000e+06,3.375929199218750000e+03
2.277376000000000000e+06,3.374531982421875000e+03
2.279424000000000000e+06,3.376404785156250000e+03
2.281472000000000000e+06,3.370008300781250000e+03
2.283520000000000000e+06,3.374417968750000000e+03
2.285568000000000000e+06,3.374748046875000000e+03
2.287616000000000000e+06,3.377815917968750000e+03
2.289664000000000000e+06,3.384228271484375000e+03
2.291712000000000000e+06,3.390306152343750000e+03
2.293760000000000000e+06,3.392287109375000000e+03
2.295808000000000000e+06,3.398740966796875000e+03
2.297856000000000000e+06,3.399105957031250000e+03
2.299904000000000000e+06,3.396298828125000000e+03
2.301952000000000000e+06,3.394024169921875000e+03
2.304000000000000000e+06,3.401118164062500000e+03
2.306048000000000000e+06,3.408710937500000000e+03
2.308096000000000000e+06,3.408302001953125000e+03
2.310144000000000000e+06,3.409561523437500000e+03
2.312192000000000000e+06,3.405623535156250000e+03
2.314240000000000000e+06,3.404569335937500000e+03
2.316288000000000000e+06,3.414734375000000000e+03
2.318336000000000000e+06,3.418786621093750000e+03
2.320384000000000000e+06,3.415327636718750000e+03
2.322432000000000000e+06,3.417307617187500000e+03
2.324480000000000000e+06,3.411226318359375000e+03
2.326528000000000000e+06,3.421470947265625000e+03
2.328576000000000000e+06,3.429292968750000000e+03
2.330624000000000000e+06,3.421757324218750000e+03
2.332672000000000000e+06,3.425889648437500000e+03
2.334720000000000000e+06,3.415996582031250000e+03
2.336768000000000000e+06,3.417086914062500000e+03
2.338816000000000000e+06,3.423458007812500000e+03
